"solar.time","light","temp.water","DO.obs","DO.sat","depth","discharge"
2021-07-09 19:09:01.82784,0.728409428511296,24.8,6.1,8.33444669747968,1.67335194645274,6.99419510123177
2021-07-09 19:24:01.82784,0,24.9,6,8.31908057744787,1.70687994537984,6.99419510123177
2021-07-09 19:39:01.82784,0,24.9,5.8,8.31908057744787,1.71602394508723,6.99419510123177
2021-07-09 19:54:01.82784,0,25,5.6,8.30376462818522,1.71602394508723,6.99419510123177
2021-07-09 20:09:01.82784,0,25,5.4,8.30376462818522,1.71297594518477,6.99419510123177
2021-07-09 20:24:01.82784,0,24.9,5.3,8.31908057744787,1.69773594567245,6.99419510123177
2021-07-09 20:39:01.82784,0,24.9,5.3,8.31908057744787,1.69468794576999,6.99419510123177
2021-07-09 20:54:01.82784,0,24.9,5.3,8.31908057744787,1.66115994684288,6.99419510123177
2021-07-09 21:09:01.82784,0,24.9,5.4,8.31908057744787,1.6428719474281,6.99419510123177
2021-07-09 21:24:01.82784,0,24.9,5.5,8.31908057744787,1.61239194840346,6.99419510123177
2021-07-09 21:39:01.82784,0,24.9,5.5,8.31908057744787,1.59105594908621,6.99419510123177
2021-07-09 21:54:01.82784,0,24.9,5.6,8.31908057744787,1.56362394996403,6.99419510123177
2021-07-09 22:09:01.82784,0,24.9,5.7,8.31908057744787,1.53314395093939,6.99419510123177
2021-07-09 22:24:01.82784,0,24.9,5.7,8.31908057744787,1.50266395191475,6.99419510123177
2021-07-09 22:39:01.82784,0,24.9,5.7,8.31908057744787,1.48132795259751,6.99419510123177
2021-07-09 22:54:01.82784,0,24.9,5.7,8.31908057744787,1.45084795357287,6.99419510123177
2021-07-09 23:09:01.82784,0,24.8,5.7,8.33444669747968,1.42036795454823,6.99419510123177
2021-07-09 23:24:01.82784,0,24.8,5.7,8.33444669747968,1.39293595542605,6.99419510123177
2021-07-09 23:39:01.82784,0,24.8,5.7,8.33444669747968,1.3715999561088,6.99419510123177
2021-07-09 23:54:01.82784,0,24.8,5.7,8.33444669747968,1.34721595688909,6.99419510123177
2021-07-10 00:09:01.82784,0,24.8,5.7,8.33444669747968,1.32283195766938,6.99419510123177
2021-07-10 00:24:01.82784,0,24.7,5.8,8.34986325547777,1.30149595835213,6.99419510123177
2021-07-10 00:39:01.82784,0,24.7,5.8,8.34986325547777,1.28625595883981,6.99419510123177
2021-07-10 00:54:01.82784,0,24.6,5.8,8.36533051996355,1.26491995952256,6.99419510123177
2021-07-10 01:09:01.82784,0,24.6,5.8,8.36533051996355,1.24663196010778,6.99419510123177
2021-07-10 01:24:01.82784,0,24.6,5.8,8.36533051996355,1.22834396069299,6.99419510123177
2021-07-10 01:39:01.82784,0,24.5,5.9,8.38084876079184,1.21615196108314,6.99419510123177
2021-07-10 01:54:01.82784,0,24.5,5.9,8.38084876079184,1.19481596176589,6.99419510123177
2021-07-10 02:09:01.82784,0,24.4,5.9,8.39641824915976,1.1856719620585,6.99419510123177
2021-07-10 02:24:01.82784,0,24.4,5.9,8.39641824915976,1.17652796235111,6.99419510123177
2021-07-10 02:39:01.82784,0,24.4,6,8.39641824915976,1.15823996293632,6.99419510123177
2021-07-10 02:54:01.82784,0,24.3,5.9,8.41203925761588,1.15519196303386,6.99419510123177
2021-07-10 03:09:01.82784,0,24.3,6,8.41203925761588,1.13995196352154,6.99419510123177
2021-07-10 03:24:01.82784,0,24.3,6,8.41203925761588,1.13080796381415,6.99419510123177
2021-07-10 03:39:01.82784,0,24.2,6,8.42771206006945,1.12166396410675,6.99419510123177
2021-07-10 03:54:01.82784,0,24.2,6,8.42771206006945,1.11251996439936,6.99419510123177
2021-07-10 04:09:01.82784,0,24.2,6,8.42771206006945,1.10337596469197,6.99419510123177
2021-07-10 04:24:01.82784,0,24.1,6,8.44343693179949,1.09118396508211,6.99419510123177
2021-07-10 04:39:01.82784,0,24.1,6,8.44343693179949,1.08813596517965,6.99419510123177
2021-07-10 04:54:01.82784,0,24.1,6,8.44343693179949,1.07899196547226,6.99419510123177
2021-07-10 05:09:01.82784,61.358780707072,24,6,8.45921414946425,1.07289596566733,6.99419510123177
2021-07-10 05:24:01.82784,175.816551716748,24,6,8.45921414946425,1.06375196595994,6.99419510123177
2021-07-10 05:39:01.82784,291.631604228088,24,6.1,8.45921414946425,1.05765596615501,6.99419510123177
2021-07-10 05:54:01.82784,408.308100690152,23.9,6.1,8.47504399111047,1.05155996635008,6.99419510123177
2021-07-10 06:09:01.82784,525.346515377571,23.9,6.1,8.47504399111047,1.04546396654515,6.99419510123177
2021-07-10 06:24:01.82784,642.245772906089,23.9,6.1,8.47504399111047,1.03631996683776,6.99419510123177
2021-07-10 06:39:01.82784,758.505393639258,23.8,6.2,8.49092673618286,1.0332719669353,6.99419510123177
2021-07-10 06:54:01.82784,873.627636138544,23.8,6.2,8.49092673618286,1.02717596713037,6.99419510123177
2021-07-10 07:09:01.82784,987.119628479852,23.8,6.1,8.49092673618286,1.01803196742298,6.99419510123177
2021-07-10 07:24:01.82784,1098.49547804621,23.8,6.2,8.49092673618286,1.01498396752051,6.99419510123177
2021-07-10 07:39:01.82784,1207.27835204994,23.8,6.2,8.49092673618286,1.00583996781312,6.99419510123177
2021-07-10 07:54:01.82784,1313.00251876092,23.8,6.2,8.49092673618286,0.996695968105729,6.99419510123177
2021-07-10 08:09:01.82784,1415.21534167387,23.8,6.2,8.49092673618286,0.996695968105729,6.99419510123177
2021-07-10 08:24:01.82784,1513.47921718487,23.8,6.2,8.49092673618286,0.990599968300801,6.99419510123177
2021-07-10 08:39:01.82784,1607.37344821817,23.8,6.2,8.49092673618286,0.984503968495873,6.99419510123177
2021-07-10 08:54:01.82784,1696.49604535384,23.8,6.2,8.49092673618286,0.981455968593409,6.99419510123177
2021-07-10 09:09:01.82784,1780.46544779977,23.9,6.2,8.47504399111047,0.978407968690945,6.99419510123177
2021-07-10 09:24:01.82784,1858.9221570647,23.9,6.2,8.47504399111047,0.969263968983553,6.99419510123177
2021-07-10 09:39:01.82784,1931.53027599598,24,6.2,8.45921414946425,0.969263968983553,6.99419510123177
2021-07-10 09:54:01.82784,1997.97894694693,24,6.2,8.45921414946425,0.960119969276161,6.99419510123177
2021-07-10 10:09:01.82784,2057.98368259617,24.1,6.2,8.44343693179949,0.957071969373697,6.99419510123177
2021-07-10 10:24:01.82784,2111.28758395282,24.1,6.2,8.44343693179949,0.950975969568769,6.99419510123177
2021-07-10 10:39:01.82784,2157.6624402262,24.2,6.2,8.42771206006945,0.947927969666305,6.99419510123177
2021-07-10 10:54:01.82784,2196.90970586459,24.3,6.2,8.41203925761588,0.947927969666305,6.99419510123177
2021-07-10 11:09:01.82784,2228.86135063763,24.4,6.2,8.39641824915976,0.941831969861377,6.99419510123177
2021-07-10 11:24:01.82784,2253.38057897114,24.5,6.2,8.38084876079184,0.938783969958913,6.99419510123177
2021-07-10 11:39:01.82784,2270.36241566745,24.6,6.2,8.36533051996355,0.935735970056449,6.99419510123177
2021-07-10 11:54:01.82784,2279.7341553189,24.7,6.2,8.34986325547777,0.929639970251521,6.99419510123177
2021-07-10 12:09:01.82784,2281.45567361823,24.8,6.2,8.33444669747968,0.929639970251521,6.99419510123177
2021-07-10 12:24:01.82784,2275.51959913133,24.9,6.2,8.31908057744787,0.926591970349057,6.99419510123177
2021-07-10 12:39:01.82784,2261.95134487289,24.9,6.2,8.31908057744787,0.923543970446593,6.99419510123177
2021-07-10 12:54:01.82784,2240.808999529,25,6.2,8.30376462818522,0.920495970544129,6.99419510123177
2021-07-10 13:09:01.82784,2212.18307875429,25,6.2,8.30376462818522,0.917447970641665,6.99419510123177
2021-07-10 13:24:01.82784,2176.19613768081,25,6.2,8.30376462818522,0.914399970739201,6.99419510123177
2021-07-10 13:39:01.82784,2133.00224619052,25,6.1,8.30376462818522,0.914399970739201,6.99419510123177
2021-07-10 13:54:01.82784,2082.78632936362,25,6.1,8.30376462818522,0.911351970836737,6.99419510123177
2021-07-10 14:09:01.82784,2025.76337573221,25,6.2,8.30376462818522,0.911351970836737,6.99419510123177
2021-07-10 14:24:01.82784,1962.17751686788,25,6.1,8.30376462818522,0.911351970836737,6.99419510123177
2021-07-10 14:39:01.82784,1892.30098218977,25,6.2,8.30376462818522,0.908303970934273,6.99419510123177
2021-07-10 14:54:01.82784,1816.43293345763,25,6.1,8.30376462818522,0.908303970934273,6.99419510123177
2021-07-10 15:09:01.82784,1734.89818403589,25,6.1,8.30376462818522,0.908303970934273,6.99419510123177
2021-07-10 15:24:01.82784,1648.04580822248,25,6.2,8.30376462818522,0.911351970836737,6.99419510123177
2021-07-10 15:39:01.82784,1556.2476467551,25.1,6.1,8.28849858381011,0.911351970836737,6.99419510123177
2021-07-10 15:54:01.82784,1459.89671490247,25.1,6.2,8.28849858381011,0.917447970641665,6.99419510123177
2021-07-10 16:09:01.82784,1359.40551982967,25.1,6.2,8.28849858381011,0.935735970056449,6.99419510123177
2021-07-10 16:24:01.82784,1255.20429456718,25.1,6.1,8.28849858381011,0.981455968593409,6.99419510123177
2021-07-10 16:39:01.82784,1147.73915594112,25.2,6.2,8.27328217974757,1.04241596664269,6.99419510123177
2021-07-10 16:54:01.82784,1037.47019481485,25.2,6.2,8.27328217974757,1.09727996488704,6.99419510123177
2021-07-10 17:09:01.82784,924.869506072578,25.2,6.2,8.27328217974757,1.13080796381415,6.99419510123177
2021-07-10 17:24:01.82784,810.419167675754,25.2,6.2,8.27328217974757,1.14604796332647,6.99419510123177
2021-07-10 17:39:01.82784,694.609176502262,25.1,6.2,8.28849858381011,1.14604796332647,6.99419510123177
2021-07-10 17:54:01.82784,577.935350701275,24.9,6.3,8.31908057744787,1.142999963424,6.99419510123177
2021-07-10 18:09:01.82784,460.897206946663,24.6,6.4,8.36533051996355,1.15214396313139,6.99419510123177
2021-07-10 18:24:01.82784,343.995821668831,24.5,6.4,8.37490705973935,1.15823996293632,6.99419510123177
